,Website,Phone Numbers
838,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/70-hajkova-helena-mudr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
839,https://www.cinka-decin.cz,
840,http://www.psychologie-krchova.cz/,420 731 516 839
841,https://www.eeg-biofeedback-hradec.cz,
842,http://www.ppporadnavize.cz/,
843,https://www.znamylekar.cz/milan-stepanovic/psycholog/liberec,
844,terapie-poradenstvi.wz.cz,
845,https://hb.charita.cz/jak-pomahame/obcanska-poradna-havlickuv-brod/,"569 426 070, 569 425 630, 731 604 742, 777 736 048"
846,https://www.skoladavinci.cz/dalsi-aktivity/,420 608 333 567
847,http://www.zahrada2000.cz/,
848,http://www.css-ostrava.cz/,420 595 054 019
849,https://www.psyche.cz/cdz,"583 035 220, 731 417 356, 730 179 214, 730 155 210, 603 408 431, 736 750 308, 777 929 203, 739 027 220, 733 125 733, 731 501 999, 581 204 437, 730 155 209, 777 929 218, 773 381 583, 771 192 929, 777 929 291, 581 204 438, 605 594 259, 734 123 772, 730 179 213, 581 209 622"
850,http://www.psychologienymburk.cz/,420 725 322 635
851,http://www.riaps.cz/cdz/,
852,http://www.varenkova.cz/,420 603 170 040
853,https://www.pppbrno.cz/cs/,
854,https://www.prevent99.cz/spot/,
855,https://www.psycholog-jihlava.cz,
856,http://selfhelp.dinphoto.com/,
857,https://www.firmy.cz/detail/12999364-phdr-eva-otterova-hradec-kralove.html,"420 774 230 134, 725 048 038"
858,http://www.dchcb.cz/,732 474 234
859,http://www.psychologie-metalova.cz/,"723 032 591, 2014 - 2021"
860,https://www.romanojasnica.webnode.cz,
861,https://www.jiskraduse.cz,
862,https://www.psychiatrietrebic.cz,
863,https://www.firmy.cz/detail/13179143-phdr-terezia-novakova-psychologicka-ordinace-s-r-o-klatovy-iv.html,420 376 322 688
864,https://search.seznam.cz/?q=psychiatrick%C3%A1+ambulance+plze%C5%88sk%C3%BD+kraj&oq=psychiatrick%C3%A1+ambulance+plze%C5%88sk%,420608971030
865,https://pisek.charita.cz/jak-pomahame/oblastni-poradna-pisek/,
866,http://ssp-ol.cz/,585 427 141
867,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/85-p-slova-blanka-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
868,http://www.psychoterapeuti.cz/adresar-psychoterapeutu/item/21-erker-vladimir-phdr,"284 016 451, 736 660 315, 530 334 600, 775 182 608, 257 322 366, 776 736 832, 603 420 463, 737 407 739, 603 223 510, 774 979 714, 581 204 437-8, 233 351 741, 604 207 640, 739 071 204, 732 976 301, 222 324 027, 596 410 251, 558 900 228, 271 733 456, 737 444 577, 606 075 240, 603 211 142, 475 221 012, 774 918 150, 792 239 917, 420603574572, 284 016 355, 731 249 809, 733 312 172, 792 536 180, 602 737 026, 607 669 006, 776 871 255, 777 206 525, 222 711 875, 581 679 310, 734 801 560, 420 739 059 690, 420 608383355, 770 623 916, 222 531 008, 724 614 509, 261 105 410, 222 324 277"
869,http://www.vkci.cz/,
